event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp,population_best
SOM47832,"24 January 2025",2025,1,"Political violence",Battles,"Armed clash","AUSSOM: Africa Union Support and Stabilisation Mission in Somalia (2025-) (Uganda)",,8,28,,706,"Eastern Africa",Somalia,"Lower Shabelle",Marka,,Janaale,1.8,44.7,1,Calamada,Subnational,"On 24 January 2025, Al Shabaab attacked AUSSOM UPDF troops and engaged them in an armed clash at a base in Janaale town (Marka, Lower Shabelle). The clash was initiated with the exchanged of RPGs firing. There were no fatalities. Al Shabaab claimed responsibility.",0,,1738026293,16551
SOM47833,"24 January 2025",2025,1,"Political violence",Battles,"Armed clash","Al Shabaab",,2,28,,706,"Eastern Africa",Somalia,"Lower Shabelle",Baraawe,,Embareeso,1.1808,44.0479,1,Calamada,Subnational,"On 24 January 2025, Al Shabaab attacked AUSSOM UPDF troops and engaged them in an armed clash at a base in Embareeso village (Baraawe, Lower Shabelle). The clash was initiated with the exchanged of RPGs firing. There were no fatalities. Al Shabaab claimed responsibility.",0,,1738026293,2511
SOM47833,"24 January 2025",2025,1,"Political violence",Battles,"Armed clash","AUSSOM: Africa Union Support and Stabilisation Mission in Somalia (2025-) (Uganda)",,8,28,,706,"Eastern Africa",Somalia,"Lower Shabelle",Baraawe,,Embareeso,1.1808,44.0479,1,Calamada,Subnational,"On 24 January 2025, Al Shabaab attacked AUSSOM UPDF troops and engaged them in an armed clash at a base in Embareeso village (Baraawe, Lower Shabelle). The clash was initiated with the exchanged of RPGs firing. There were no fatalities. Al Shabaab claimed responsibility.",0,,1738026293,2511
SOM47834,"24 January 2025",2025,1,"Political violence",Battles,"Armed clash","Al Shabaab",,2,12,,706,"Eastern Africa",Somalia,Bay,Baydhaba,,Baidoa,3.1172,43.6469,1,Calamada,Subnational,"On 24 January 2025, overnight, Al Shabaab carried out a hit-and-run attack against government security forces (SNA) and engaged in an armed clash at a checkpoint in Buula-jameeco neighborhood in Baidoa town (Baydhaba, Bay). The clash erupted after the militants threw a hand grenade. Casualties unknown. Al Shabaab claimed responsibility.",0,,1738026293,18221
SOM47834,"24 January 2025",2025,1,"Political violence",Battles,"Armed clash","Military Forces of Somalia (2022-)",,1,12,,706,"Eastern Africa",Somalia,Bay,Baydhaba,,Baidoa,3.1172,43.6469,1,Calamada,Subnational,"On 24 January 2025, overnight, Al Shabaab carried out a hit-and-run attack against government security forces (SNA) and engaged in an armed clash at a checkpoint in Buula-jameeco neighborhood in Baidoa town (Baydhaba, Bay). The clash erupted after the militants threw a hand grenade. Casualties unknown. Al Shabaab claimed responsibility.",0,,1738026293,18221
SOM47835,"24 January 2025",2025,1,"Political violence",Battles,"Government regains territory","Police Forces of Somalia (2022-) Puntland Maritime Police Force","Military Forces of Somalia (2022-) Puntland Dervish Force",1,12,,706,"Eastern Africa",Somalia,Bari,Qandala,,Turmasaale,10.9306,50.2293,1,"Horseed Media; Puntland Post",National,"On 24 January 2025, Puntland Maritime Police Force (PMPF) and Puntland Dervish Force attacked Islamic State Somalia Province stronghold position and took control over the Turmasaale village (Qandala, Bari). 13 militants were killed and unspecified number were injured.",13,,1738026293,2979
SOM47835,"24 January 2025",2025,1,"Political violence",Battles,"Government regains territory","Islamic State Somalia Province",,2,12,,706,"Eastern Africa",Somalia,Bari,Qandala,,Turmasaale,10.9306,50.2293,1,"Horseed Media; Puntland Post",National,"On 24 January 2025, Puntland Maritime Police Force (PMPF) and Puntland Dervish Force attacked Islamic State Somalia Province stronghold position and took control over the Turmasaale village (Qandala, Bari). 13 militants were killed and unspecified number were injured.",13,,1738026293,2979
SOM47836,"24 January 2025",2025,1,"Political violence",Battles,"Armed clash","Police Forces of Somalia (2022-) Puntland Maritime Police Force","Military Forces of Somalia (2022-) Puntland Dervish Force",1,12,,706,"Eastern Africa",Somalia,Bari,Qandala,,Xijijle,10.9318,50.2457,2,"Horseed Media",National,"On 24 January 2025, Puntland Maritime Police Force (PMPF) and Puntland Dervish Force attacked Islamic State Somalia Province in Janajiifta area near Xijijle village (Qandala, Bari). There were no casualties.",0,,1738026293,4001
SOM47836,"24 January 2025",2025,1,"Political violence",Battles,"Armed clash","Islamic State Somalia Province",,2,12,,706,"Eastern Africa",Somalia,Bari,Qandala,,Xijijle,10.9318,50.2457,2,"Horseed Media",National,"On 24 January 2025, Puntland Maritime Police Force (PMPF) and Puntland Dervish Force attacked Islamic State Somalia Province in Janajiifta area near Xijijle village (Qandala, Bari). There were no casualties.",0,,1738026293,4001
SOM47831,"24 January 2025",2025,1,"Political violence","Explosions/Remote violence","Remote explosive/landmine/IED","Al Shabaab",,2,12,,706,"Eastern Africa",Somalia,Gedo,"Belet Xaawo",,"Belet Xaawo",3.7807,41.8943,1,"Calamada; Hiiraan (Somalia); Radio Kulmiye; Radio Risala; Radio Simba; Undisclosed Source","Local partner-Other","On 24 January 2025, an IED planted by Al Shabaab exploded, targeting government soldiers (SNA) and local officials in Belet Xaawo town (Belet Xaawo, Gedo). The explosion killed 3 people including the deputy district commissioner and 2 soldiers and injured 7 including a local officials. Al Shabaab claimed responsibility.",3,"local administrators",1738620463,3502
SOM47831,"24 January 2025",2025,1,"Political violence","Explosions/Remote violence","Remote explosive/landmine/IED","Military Forces of Somalia (2022-)","Civilians (Somalia); Government of Somalia (2022-) Jubaland Administration",1,12,,706,"Eastern Africa",Somalia,Gedo,"Belet Xaawo",,"Belet Xaawo",3.7807,41.8943,1,"Calamada; Hiiraan (Somalia); Radio Kulmiye; Radio Risala; Radio Simba; Undisclosed Source","Local partner-Other","On 24 January 2025, an IED planted by Al Shabaab exploded, targeting government soldiers (SNA) and local officials in Belet Xaawo town (Belet Xaawo, Gedo). The explosion killed 3 people including the deputy district commissioner and 2 soldiers and injured 7 including a local officials. Al Shabaab claimed responsibility.",3,"local administrators",1738620463,3502
SOM47842,"24 January 2025",2025,1,"Political violence",Battles,"Armed clash","Police Forces of Somalia (2022-) Police Security Force","Military Forces of Somalia (2022-) Puntland Security Force",1,12,,706,"Eastern Africa",Somalia,Bari,Bossaso,,Bosaso,11.2842,49.1816,1,"BBC News; Caasimada; Goobjoob; Hiiraan (Somalia); Horseed Media; Radio Dalsan; Radio Kulmiye; Radio Risala; Somali News Agency; Undisclosed Source; Universal TV (Somalia)","Local partner-Other","On 24 January 2025, Puntland Police Force and Puntland Security Force (PSF) clashed with Islamic State Somalia Province in Bosaso town (Bossaso, Bari) while the armed group attempted to plant an IED near a security checkpoint. 1 militant was killed, 1 other was injured and both have papers of Yemeni citizenship.",1,,1738629556,161863
SOM47842,"24 January 2025",2025,1,"Political violence",Battles,"Armed clash","Islamic State Somalia Province",,2,12,,706,"Eastern Africa",Somalia,Bari,Bossaso,,Bosaso,11.2842,49.1816,1,"BBC News; Caasimada; Goobjoob; Hiiraan (Somalia); Horseed Media; Radio Dalsan; Radio Kulmiye; Radio Risala; Somali News Agency; Undisclosed Source; Universal TV (Somalia)","Local partner-Other","On 24 January 2025, Puntland Police Force and Puntland Security Force (PSF) clashed with Islamic State Somalia Province in Bosaso town (Bossaso, Bari) while the armed group attempted to plant an IED near a security checkpoint. 1 militant was killed, 1 other was injured and both have papers of Yemeni citizenship.",1,,1738629556,161863
SOM47843,"24 January 2025",2025,1,"Political violence",Battles,"Armed clash","Al Shabaab",,2,12,,706,"Eastern Africa",Somalia,Bay,Baydhaba,,Mayafulka,3.1292,43.6977,1,"Al Furqaan; Calamada; Somali Memo; Undisclosed Source","Local partner-Other","On 24 January 2025, overnight, Al Shabaab launched a hit-and-run attack on government security forces (SNA), engaging them in a brief armed clash at a base in Mayafulka village (Baydhaba, Bay). There were no fatalities. Al Shabaab claimed responsibility.",0,,1738629556,10747
SOM47843,"24 January 2025",2025,1,"Political violence",Battles,"Armed clash","Military Forces of Somalia (2022-)",,1,12,,706,"Eastern Africa",Somalia,Bay,Baydhaba,,Mayafulka,3.1292,43.6977,1,"Al Furqaan; Calamada; Somali Memo; Undisclosed Source","Local partner-Other","On 24 January 2025, overnight, Al Shabaab launched a hit-and-run attack on government security forces (SNA), engaging them in a brief armed clash at a base in Mayafulka village (Baydhaba, Bay). There were no fatalities. Al Shabaab claimed responsibility.",0,,1738629556,10747
SOM47844,"24 January 2025",2025,1,"Political violence","Violence against civilians",Attack,"Unidentified Clan Militia (Somalia)",,4,47,"Civilian targeting",706,"Eastern Africa",Somalia,Gedo,Baardheere,,Bardera,2.3385,42.2843,1,"Undisclosed Source","Local partner-Other","On 24 January 2025, unidentified clan militias targeted a vehicle transporting khat/mira in Bardera town (Baardheere, Gedo). This incident is linked to an ongoing clan conflict over power-sharing in local administration (coded separately). Casualties unknown.",0,,1738629556,14725
SOM47844,"24 January 2025",2025,1,"Political violence","Violence against civilians",Attack,"Civilians (Somalia)",,7,47,"Civilian targeting",706,"Eastern Africa",Somalia,Gedo,Baardheere,,Bardera,2.3385,42.2843,1,"Undisclosed Source","Local partner-Other","On 24 January 2025, unidentified clan militias targeted a vehicle transporting khat/mira in Bardera town (Baardheere, Gedo). This incident is linked to an ongoing clan conflict over power-sharing in local administration (coded separately). Casualties unknown.",0,,1738629556,14725
SOM47845,"24 January 2025",2025,1,"Political violence",Battles,"Armed clash","Al Shabaab",,2,12,,706,"Eastern Africa",Somalia,Gedo,"Belet Xaawo",,"Belet Xaawo",3.7807,41.8943,1,"Undisclosed Source","Local partner-Other","On 24 January 2025, Al Shabaab carried out an attack against government security forces (SNA) and engaged them in an armed clash at a newly constructed airstrip in Belet Xaawo town (Belet Xaawo, Gedo). Casualties unknown.",0,,1738629556,3502
SOM47845,"24 January 2025",2025,1,"Political violence",Battles,"Armed clash","Military Forces of Somalia (2022-)",,1,12,,706,"Eastern Africa",Somalia,Gedo,"Belet Xaawo",,"Belet Xaawo",3.7807,41.8943,1,"Undisclosed Source","Local partner-Other","On 24 January 2025, Al Shabaab carried out an attack against government security forces (SNA) and engaged them in an armed clash at a newly constructed airstrip in Belet Xaawo town (Belet Xaawo, Gedo). Casualties unknown.",0,,1738629556,3502
SOM47846,"24 January 2025",2025,1,"Political violence","Explosions/Remote violence",Grenade,"Al Shabaab",,2,12,,706,"Eastern Africa",Somalia,Gedo,"Belet Xaawo",,"Belet Xaawo",3.7807,41.8943,1,"Undisclosed Source","Local partner-Other","On 24 January 2025, overnight, an unknown armed group (likely Al Shabaab, who carried out similar attacks and explosions in the Gedo region) threw a hand grenade at a Jubaland police checkpoint at the Baari border crossing near the Somalia-Kenya border in Belet Xaawo town (Belet Xaawo, Gedo). There were no fatalities.",0,,1738629556,3502
SOM47846,"24 January 2025",2025,1,"Political violence","Explosions/Remote violence",Grenade,"Police Forces of Somalia (2022-) Jubaland Police Force",,1,12,,706,"Eastern Africa",Somalia,Gedo,"Belet Xaawo",,"Belet Xaawo",3.7807,41.8943,1,"Undisclosed Source","Local partner-Other","On 24 January 2025, overnight, an unknown armed group (likely Al Shabaab, who carried out similar attacks and explosions in the Gedo region) threw a hand grenade at a Jubaland police checkpoint at the Baari border crossing near the Somalia-Kenya border in Belet Xaawo town (Belet Xaawo, Gedo). There were no fatalities.",0,,1738629556,3502
SOM47848,"24 January 2025",2025,1,"Strategic developments","Strategic developments","Disrupted weapons use","Al Shabaab",,2,20,,706,"Eastern Africa",Somalia,"Lower Shabelle",Afgooye,,"Ceelasha Biyaha",2.0823,45.2102,1,"Undisclosed Source","Local partner-Other","Detonation: On 24 January 2025, overnight, an IED exploded in a house where Al Shabaab were fabricating explosive materials in Ceelasha Biyaha village (Afgooye, Lower Shabelle). 2 militants were killed.",2,,1738629556,
SOM47849,"24 January 2025",2025,1,"Political violence","Explosions/Remote violence","Remote explosive/landmine/IED","Al Shabaab",,2,12,,706,"Eastern Africa",Somalia,"Lower Shabelle",Afgooye,,Dhagahtur,2.1436,45.1165,1,"Undisclosed Source","Local partner-Other","On 24 January 2025, an IED planted by an unknown group (likely Al Shabaab, who carried out similar attacks and explosions in the Banadir region) exploded, targeting government security forces (SNA) at a checkpoint at Miraa Market in Dhagahtur village (Afgooye, Lower Shabelle). 1 soldier was killed, and 1 civilian was injured.",1,,1738629556,2232
SOM47849,"24 January 2025",2025,1,"Political violence","Explosions/Remote violence","Remote explosive/landmine/IED","Military Forces of Somalia (2022-)",,1,12,,706,"Eastern Africa",Somalia,"Lower Shabelle",Afgooye,,Dhagahtur,2.1436,45.1165,1,"Undisclosed Source","Local partner-Other","On 24 January 2025, an IED planted by an unknown group (likely Al Shabaab, who carried out similar attacks and explosions in the Banadir region) exploded, targeting government security forces (SNA) at a checkpoint at Miraa Market in Dhagahtur village (Afgooye, Lower Shabelle). 1 soldier was killed, and 1 civilian was injured.",1,,1738629556,2232
SOM47851,"24 January 2025",2025,1,"Political violence",Battles,"Armed clash","Abgal Clan Militia (Somalia)",,4,44,,706,"Eastern Africa",Somalia,"Middle Shabelle",Jowhar,,"Ceel Baraf",3.2072,45.7593,2,"Shabelle Media Network",National,"On 24 January 2025, Abgal clan militia clashed with Hawadle clan militia near Ceel-Baraf village (Jowhar, Middle Shabelle). The motive was due to farm land dispute. Casualties unknown.",0,,1739840223,22463
SOM47851,"24 January 2025",2025,1,"Political violence",Battles,"Armed clash","Hawadle Clan Militia (Somalia)",,4,44,,706,"Eastern Africa",Somalia,"Middle Shabelle",Jowhar,,"Ceel Baraf",3.2072,45.7593,2,"Shabelle Media Network",National,"On 24 January 2025, Abgal clan militia clashed with Hawadle clan militia near Ceel-Baraf village (Jowhar, Middle Shabelle). The motive was due to farm land dispute. Casualties unknown.",0,,1739840223,22463
SOM47827,"24 January 2025",2025,1,"Political violence","Explosions/Remote violence","Remote explosive/landmine/IED","Islamic State Somalia Province",,2,12,,706,"Eastern Africa",Somalia,Bari,Qandala,,"Buuraha Cali Miskat",10.8548,49.7434,1,"Caasimada; Hiiraan (Somalia); Puntland Post",National,"On 24 January 2025, an IED planted by Islamic State Somalia Province exploded, targeting Puntland Maritime Police Force (PMPF) and Puntland Dervish Force convoy in Buuraha Cali Miskat (Qandala, Bari). 3 soldiers were injured.",0,,1740447644,2407
SOM47827,"24 January 2025",2025,1,"Political violence","Explosions/Remote violence","Remote explosive/landmine/IED","Police Forces of Somalia (2022-) Puntland Maritime Police Force","Military Forces of Somalia (2022-) Puntland Dervish Force",1,12,,706,"Eastern Africa",Somalia,Bari,Qandala,,"Buuraha Cali Miskat",10.8548,49.7434,1,"Caasimada; Hiiraan (Somalia); Puntland Post",National,"On 24 January 2025, an IED planted by Islamic State Somalia Province exploded, targeting Puntland Maritime Police Force (PMPF) and Puntland Dervish Force convoy in Buuraha Cali Miskat (Qandala, Bari). 3 soldiers were injured.",0,,1740447644,2407
SOM47830,"24 January 2025",2025,1,"Strategic developments","Strategic developments","Looting/property destruction","Police Forces of Somalia (2022-) Puntland Maritime Police Force","Military Forces of Somalia (2022-) Puntland Dervish Force",1,12,,706,"Eastern Africa",Somalia,Bari,Qandala,,"Buuraha Cali Miskat",10.8548,49.7434,1,"Puntland Post",National,"Interception: On 24 January 2025, Puntland Maritime Police Force (PMPF) and Puntland Dervish Force shot down and dropped down six Islamic State Somalia Province drones (likely unarmed) that was flying over the Calmiskaad mountains close to military bases in Buuraha Cali Miskat (Qandala, Bari).",0,,1740447644,
SOM47830,"24 January 2025",2025,1,"Strategic developments","Strategic developments","Looting/property destruction","Islamic State Somalia Province",,2,12,,706,"Eastern Africa",Somalia,Bari,Qandala,,"Buuraha Cali Miskat",10.8548,49.7434,1,"Puntland Post",National,"Interception: On 24 January 2025, Puntland Maritime Police Force (PMPF) and Puntland Dervish Force shot down and dropped down six Islamic State Somalia Province drones (likely unarmed) that was flying over the Calmiskaad mountains close to military bases in Buuraha Cali Miskat (Qandala, Bari).",0,,1740447644,
SOM47847,"24 January 2025",2025,1,"Political violence","Violence against civilians",Attack,"Al Shabaab",,2,27,"Civilian targeting",706,"Eastern Africa",Somalia,"Lower Juba",Jamaame,,Jamaame,0.0692,42.7382,1,"Al Furqaan",National,"On 24 January 2025, Al Shabaab attacked and injured 2 civilians at a public square in Jamaame town (Jamaame, Lower Juba). The militants accused the victims of sexual misconduct and Al Shabaab claimed responsibility.",0,,1747091563,20303
SOM47847,"24 January 2025",2025,1,"Political violence","Violence against civilians",Attack,"Civilians (Somalia)",,7,27,"Civilian targeting",706,"Eastern Africa",Somalia,"Lower Juba",Jamaame,,Jamaame,0.0692,42.7382,1,"Al Furqaan",National,"On 24 January 2025, Al Shabaab attacked and injured 2 civilians at a public square in Jamaame town (Jamaame, Lower Juba). The militants accused the victims of sexual misconduct and Al Shabaab claimed responsibility.",0,,1747091563,20303
SOM47850,"24 January 2025",2025,1,"Political violence",Battles,"Armed clash","Al Shabaab",,2,12,,706,"Eastern Africa",Somalia,Banadir,Banadir,,"Mogadishu - Hodan",2.0376,45.3058,1,"Undisclosed Source","Local partner-Other","On 24 January 2025, overnight, suspected Al Shabaab shot and killed 1 government soldier (SNA) in the Tarabunka neighborhood in Mogadishu - Hodan (Afgooye, Lower Shabelle). The motive behind the attack is unknown.",1,,1748907940,52863
SOM47850,"24 January 2025",2025,1,"Political violence",Battles,"Armed clash","Military Forces of Somalia (2022-)",,1,12,,706,"Eastern Africa",Somalia,Banadir,Banadir,,"Mogadishu - Hodan",2.0376,45.3058,1,"Undisclosed Source","Local partner-Other","On 24 January 2025, overnight, suspected Al Shabaab shot and killed 1 government soldier (SNA) in the Tarabunka neighborhood in Mogadishu - Hodan (Afgooye, Lower Shabelle). The motive behind the attack is unknown.",1,,1748907940,52863
SOM47821,"23 January 2025",2025,1,"Political violence",Battles,"Armed clash","Al Shabaab",,2,12,,706,"Eastern Africa",Somalia,Hiraan,"Bulo Burto",,Halgan,4.2117,45.5625,1,"Somali Memo",National,"On 23 January 2025, Al Shabaab carried out a hit-and-run attack against government security forces (SNA) and engaged them in an armed clash at a base in Halgan village (Bulo Burto, Hiraan). Al Shabaab claimed to have killed 2 soldiers and confiscated RPGs.",2,,1738026293,8615
SOM47821,"23 January 2025",2025,1,"Political violence",Battles,"Armed clash","Military Forces of Somalia (2022-)",,1,12,,706,"Eastern Africa",Somalia,Hiraan,"Bulo Burto",,Halgan,4.2117,45.5625,1,"Somali Memo",National,"On 23 January 2025, Al Shabaab carried out a hit-and-run attack against government security forces (SNA) and engaged them in an armed clash at a base in Halgan village (Bulo Burto, Hiraan). Al Shabaab claimed to have killed 2 soldiers and confiscated RPGs.",2,,1738026293,8615
SOM47822,"23 January 2025",2025,1,"Political violence",Battles,"Armed clash","Military Forces of Somalia (2022-)",,1,12,,706,"Eastern Africa",Somalia,Hiraan,"Bulo Burto",,Halgan,4.2117,45.5625,2,"Radio Kulmiye",National,"On 23 January 2025, government security forces (SNA) clashed with Al Shabaab in Halallay and Ceel Dheer villages near Halgan village (Bulo Burto, Hiraan). An unknown number of militants were killed and wounded. Unspecified number of fatalities coded as 3.",3,,1738026293,8615
SOM47822,"23 January 2025",2025,1,"Political violence",Battles,"Armed clash","Al Shabaab",,2,12,,706,"Eastern Africa",Somalia,Hiraan,"Bulo Burto",,Halgan,4.2117,45.5625,2,"Radio Kulmiye",National,"On 23 January 2025, government security forces (SNA) clashed with Al Shabaab in Halallay and Ceel Dheer villages near Halgan village (Bulo Burto, Hiraan). An unknown number of militants were killed and wounded. Unspecified number of fatalities coded as 3.",3,,1738026293,8615
SOM47824,"23 January 2025",2025,1,"Political violence",Battles,"Armed clash","Al Shabaab",,2,12,,706,"Eastern Africa",Somalia,Bakool,"Ceel Barde",,"Ceel Barde",4.8282,43.6599,1,"Al Furqaan; Calamada",National,"On 23 January 2025, overnight, Al Shabaab carried out an attack against government security forces (SNA) and engaged them in an armed clash at a base in Ceel Barde town (Ceel Barde, Bakool). The clash was initiated with the exchange of RPGs firing. There were no fatalities. Al Shabaab claimed responsibility.",0,,1738026293,7946
SOM47824,"23 January 2025",2025,1,"Political violence",Battles,"Armed clash","Military Forces of Somalia (2022-)",,1,12,,706,"Eastern Africa",Somalia,Bakool,"Ceel Barde",,"Ceel Barde",4.8282,43.6599,1,"Al Furqaan; Calamada",National,"On 23 January 2025, overnight, Al Shabaab carried out an attack against government security forces (SNA) and engaged them in an armed clash at a base in Ceel Barde town (Ceel Barde, Bakool). The clash was initiated with the exchange of RPGs firing. There were no fatalities. Al Shabaab claimed responsibility.",0,,1738026293,7946
SOM47825,"23 January 2025",2025,1,"Political violence","Explosions/Remote violence","Remote explosive/landmine/IED","Al Shabaab",,2,12,,706,"Eastern Africa",Somalia,"Lower Shabelle",Marka,,"Buufow Bacaad",1.7493,44.7437,2,"Al Furqaan; Calamada",Subnational-National,"On 23 January 2025, an IED planted by Al Shabaab exploded, targeting a convoy of government security forces (SNA) passing in between Janaale and Buufow Bacaad village (Marka, Lower Shabelle). 2 soldiers were injured. Al Shabaab claimed responsibility.",0,,1738026293,6015
SOM47825,"23 January 2025",2025,1,"Political violence","Explosions/Remote violence","Remote explosive/landmine/IED","Military Forces of Somalia (2022-)",,1,12,,706,"Eastern Africa",Somalia,"Lower Shabelle",Marka,,"Buufow Bacaad",1.7493,44.7437,2,"Al Furqaan; Calamada",Subnational-National,"On 23 January 2025, an IED planted by Al Shabaab exploded, targeting a convoy of government security forces (SNA) passing in between Janaale and Buufow Bacaad village (Marka, Lower Shabelle). 2 soldiers were injured. Al Shabaab claimed responsibility.",0,,1738026293,6015
SOM47826,"23 January 2025",2025,1,"Political violence",Battles,"Armed clash","Al Shabaab",,2,12,,706,"Eastern Africa",Somalia,Gedo,"Belet Xaawo",,"Belet Xaawo",3.7807,41.8943,1,"Al Furqaan; Calamada; Radio Kulmiye",National,"On 23 January 2025, overnight, Al Shabaab carried out an attack against government security forces (SNA) and engaged them in an armed clash at a checkpoint in Belet Xaawo town (Belet Xaawo, Gedo). 1 soldier and unspecified number of militants were injured. Al Shabaab claimed responsibility.",0,,1738026293,3502
SOM47826,"23 January 2025",2025,1,"Political violence",Battles,"Armed clash","Military Forces of Somalia (2022-)",,1,12,,706,"Eastern Africa",Somalia,Gedo,"Belet Xaawo",,"Belet Xaawo",3.7807,41.8943,1,"Al Furqaan; Calamada; Radio Kulmiye",National,"On 23 January 2025, overnight, Al Shabaab carried out an attack against government security forces (SNA) and engaged them in an armed clash at a checkpoint in Belet Xaawo town (Belet Xaawo, Gedo). 1 soldier and unspecified number of militants were injured. Al Shabaab claimed responsibility.",0,,1738026293,3502
SOM47841,"23 January 2025",2025,1,"Political violence","Explosions/Remote violence","Remote explosive/landmine/IED","Islamic State Somalia Province",,2,12,,706,"Eastern Africa",Somalia,Bari,Bossaso,,Ufeyn,10.65,49.75,2,"Undisclosed Source","Local partner-Other","On 23 January 2025, a remote-controlled IED planted by Islamic State Somalia Province exploded, targeting convoys of the Puntland Maritime Police Force (PMPF) and Puntland Dervish Force traveling between Xablay and Ufeyn village (Bossaso, Bari). 2 soldiers were killed, including the commander of the Darawish forces, and 4 soldiers were injured.",2,,1738629556,66791
SOM47841,"23 January 2025",2025,1,"Political violence","Explosions/Remote violence","Remote explosive/landmine/IED","Police Forces of Somalia (2022-) Puntland Maritime Police Force","Military Forces of Somalia (2022-) Puntland Dervish Force",1,12,,706,"Eastern Africa",Somalia,Bari,Bossaso,,Ufeyn,10.65,49.75,2,"Undisclosed Source","Local partner-Other","On 23 January 2025, a remote-controlled IED planted by Islamic State Somalia Province exploded, targeting convoys of the Puntland Maritime Police Force (PMPF) and Puntland Dervish Force traveling between Xablay and Ufeyn village (Bossaso, Bari). 2 soldiers were killed, including the commander of the Darawish forces, and 4 soldiers were injured.",2,,1738629556,66791
SOM47823,"23 January 2025",2025,1,"Political violence","Explosions/Remote violence","Air/drone strike","Islamic State Somalia Province",,2,12,,706,"Eastern Africa",Somalia,Bari,Qandala,,"Buuraha Cali Miskat",10.8548,49.7434,1,"Caasimada; Hiiraan (Somalia)",National,"On 23 January 2025, Islamic State Somalia Province conducted a drone strike targeting Puntland Maritime Police Force (PMPF) and Puntland Dervish Force at a base in Janno Jiifta area in Buuraha Cali Miskat (Qandala, Bari). At least 1 soldier was killed and three were injured.",1,,1740447644,2407
SOM47823,"23 January 2025",2025,1,"Political violence","Explosions/Remote violence","Air/drone strike","Police Forces of Somalia (2022-) Puntland Maritime Police Force","Military Forces of Somalia (2022-) Puntland Dervish Force",1,12,,706,"Eastern Africa",Somalia,Bari,Qandala,,"Buuraha Cali Miskat",10.8548,49.7434,1,"Caasimada; Hiiraan (Somalia)",National,"On 23 January 2025, Islamic State Somalia Province conducted a drone strike targeting Puntland Maritime Police Force (PMPF) and Puntland Dervish Force at a base in Janno Jiifta area in Buuraha Cali Miskat (Qandala, Bari). At least 1 soldier was killed and three were injured.",1,,1740447644,2407
SOM47797,"22 January 2025",2025,1,"Political violence",Battles,"Armed clash","Al Shabaab",,2,12,,706,"Eastern Africa",Somalia,Bakool,Xudur,,Hudur,4.1237,43.8915,1,"Calamada; Somali Memo; Undisclosed Source","Local partner-Other","On 22 January 2025, overnight, Al Shabaab carried out an attack against government security forces (SNA) and engaged them in an armed clash at a base in Hudur town (Xudur, Bakool). There were no casualties. Al Shabaab claimed responsibility.",0,,1738026293,9661
SOM47797,"22 January 2025",2025,1,"Political violence",Battles,"Armed clash","Military Forces of Somalia (2022-)",,1,12,,706,"Eastern Africa",Somalia,Bakool,Xudur,,Hudur,4.1237,43.8915,1,"Calamada; Somali Memo; Undisclosed Source","Local partner-Other","On 22 January 2025, overnight, Al Shabaab carried out an attack against government security forces (SNA) and engaged them in an armed clash at a base in Hudur town (Xudur, Bakool). There were no casualties. Al Shabaab claimed responsibility.",0,,1738026293,9661
SOM47798,"22 January 2025",2025,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack","Al Shabaab",,2,12,,706,"Eastern Africa",Somalia,"Lower Juba",Kismaayo,,"Buulo Xaaji",-0.632,41.9839,1,"Calamada; Undisclosed Source","Local partner-Other","On 22 January 2025, Al Shabaab fired seven rounds of mortar shells targeting Jubaland security forces at a base in Buulo Xaaji village (Kismaayo, Lower Juba). The mortars impacted buildings inside and outside the base. 1 soldier was killed, and 5 others were injured. Al Shabaab claimed responsibility.",1,,1738026293,7272
SOM47798,"22 January 2025",2025,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Somalia (2022-) Jubaland Security Force",,1,12,,706,"Eastern Africa",Somalia,"Lower Juba",Kismaayo,,"Buulo Xaaji",-0.632,41.9839,1,"Calamada; Undisclosed Source","Local partner-Other","On 22 January 2025, Al Shabaab fired seven rounds of mortar shells targeting Jubaland security forces at a base in Buulo Xaaji village (Kismaayo, Lower Juba). The mortars impacted buildings inside and outside the base. 1 soldier was killed, and 5 others were injured. Al Shabaab claimed responsibility.",1,,1738026293,7272
SOM47800,"22 January 2025",2025,1,"Strategic developments","Strategic developments","Change to group/activity","Al Shabaab",,2,20,,706,"Eastern Africa",Somalia,Hiraan,"Belet Weyne",,Luuqjelow,4.5658,45.2247,2,"Undisclosed Source","Local partner-Other","Movement of forces: On 22 January 2025, a heavy Al Shabaab buildup was observed near Luuqjelow village (Belet Weyne, Hiraan). Al Shabaab fighters were seen patrolling in the area in preparation for a potential further military campaign by SNA and clan militia.",0,,1738026293,
